distance (cm),0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1,1.02,1.04,1.06,1.08,1.1,1.12,1.14,1.16,1.18,1.2,1.22,1.24,1.26,1.28,1.3,1.32,1.34,1.36,1.38,1.4,1.42,1.44,1.46,1.48,1.5,1.52,1.54,1.56,1.58,1.6,1.62,1.64,1.66,1.68,1.7,1.72,1.74,1.76,1.78,1.8,1.82,1.84,1.86,1.88,1.9,1.92,1.94,1.96,1.98,2,2.02,2.04,2.06,2.08,2.1,2.12,2.14,2.16,2.18,2.2,2.22,2.24,2.26,2.28,2.3,2.32,2.34,2.36,2.38,2.4,2.42,2.44,2.46,2.48,2.5,2.52,2.54,2.56,2.58,2.6,2.62,2.64,2.66,2.68,2.7,2.72,2.74,2.76,2.78,2.8,2.82,2.84,2.86,2.88,2.9,2.92,2.94,2.96,2.98,3,3.02,3.04,3.06,3.08,3.1,3.12,3.14,3.16,3.18,3.2,3.22,3.24,3.26,3.28,3.3,3.32,3.34,3.36,3.38,3.4,3.42,3.44,3.46,3.48,3.5,3.52,3.54,3.56,3.58,3.6,3.62,3.64,3.66,3.68,3.7,3.72,3.74,3.76,3.78,3.8,3.82,3.84,3.86,3.88,3.9,3.92,3.94,3.96,3.98,4,4.02,4.04,4.06,4.08,4.1,4.12,4.14,4.16,4.18,4.2,4.22,4.24,4.26,4.28,4.3,4.32,4.34,4.36,4.38,4.4,4.42,4.44,4.46,4.48,4.5,4.52,4.54,4.56,4.58,4.6,4.62,4.64,4.66,4.68,4.7,4.72,4.74,4.76,4.78,4.8,4.82,4.84,4.86,4.88,4.9,4.92,4.94,4.96,4.98,5,5.02,5.04,5.06,5.08,5.1,5.12,5.14,5.16,5.18,5.2,5.22,5.24,5.26,5.28,5.3,5.32,5.34,5.36,5.38,5.4,5.42,5.44,5.46,5.48,5.5,5.52,5.54,5.56,5.58,5.6,5.62,5.64,5.66,5.68,5.7,5.72,5.74,5.76,5.78,5.8,5.82,5.84,5.86,5.88,5.9,5.92,5.94,5.96,5.98,6,6.02,6.04,6.06,6.08,6.1,6.12,6.14,6.16,6.18,6.2,6.22,6.24,6.26,6.28,6.3,6.32,6.34,6.36,6.38,6.4,6.42,6.44,6.46,6.48,6.5,6.52,6.54,6.56,6.58,6.6,6.62,6.64,6.66,6.68,6.7,6.72,6.74,6.76,6.78,6.8,6.82,6.84,6.86,6.88,6.9,6.92,6.94,6.96,6.98,7,7.02,7.04,7.06,7.08,7.1,7.12,7.14,7.16,7.18,7.2,7.22,7.24,7.26,7.28,7.3,7.32,7.34,7.36,7.38,7.4,7.42,7.44,7.46,7.48,7.5,7.52,7.54,7.56,7.58,7.6,7.62,7.64,7.66,7.68,7.7,7.72,7.74,7.76,7.78,7.8,7.82,7.84,7.86,7.88,7.9,7.92,7.94,7.96,7.98,8,8.02,8.04,8.06,8.08,8.1,8.12,8.14,8.16,8.18,8.2,8.22,8.24,8.26,8.28,8.3,8.32,8.34,8.36,8.38,8.4,8.42,8.44,8.46,8.48,8.5,8.52,8.54,8.56,8.58,8.6,8.62,8.64,8.66,8.68,8.7,8.72,8.74,8.76,8.78,8.8,8.82,8.84,8.86,8.88,8.9,8.92,8.94,8.96,8.98,9,9.02,9.04,9.06,9.08,9.1,9.12,9.14,9.16,9.18,9.2,9.22,9.24,9.26,9.28,9.3,9.32,9.34,9.36,9.38,9.4,9.42,9.44,9.46,9.48,9.5,9.52,9.54,9.56,9.58,9.6,9.62,9.64,9.66,9.68,9.7,9.72,9.74,9.76,9.78,9.8,9.82,9.84,9.86,9.88,9.9,9.92,9.94,9.96,9.98,10,10.02,10.04,10.06,10.08,10.1,10.12,10.14,10.16,10.18,10.2,10.22,10.24,10.26,10.28,10.3,10.32,10.34,10.36,10.38,10.4,10.42,10.44,10.46,10.48,10.5,10.52,10.54,10.56,10.58,10.6,10.62,10.64,10.66,10.68,10.7,10.72,10.74,10.76,10.78,10.8,10.82,10.84,10.86,10.88,10.9,10.92,10.94,10.96,10.98,11,11.02,11.04,11.06,11.08,11.1,11.12,11.14,11.16,11.18,11.2,11.22,11.24,11.26,11.28,11.3,11.32,11.34,11.36,11.38,11.4,11.42,11.44,11.46,11.48,11.5,11.52,11.54,11.56,11.58,11.6,11.62,11.64,11.66,11.68,11.7,11.72,11.74,11.76,11.78,11.8,11.82,11.84,11.86,11.88,11.9,11.92,11.94,11.96,11.98,12,12.02,12.04,12.06,12.08,12.1,12.12,12.14,12.16,12.18,12.2,12.22,12.24,12.26,12.28,12.3,12.32,12.34,12.36,12.38,12.4,12.42,12.44,12.46,12.48,12.5,12.52,12.54,12.56,12.58,12.6,12.62,12.64,12.66,12.68,12.7,12.72,12.74,12.76,12.78,12.8,12.82,12.84,12.86,12.88,12.9,12.92,12.94,12.96,12.98,13,13.02,13.04,13.06,13.08,13.1,13.12,13.14,13.16,13.18,13.2,13.22,13.24,13.26,13.28,13.3,13.32,13.34,13.36,13.38,13.4,13.42,13.44,13.46,13.48,13.5,13.52,13.54,13.56,13.58,13.6,13.62,13.64,13.66,13.68,13.7,13.72,13.74,13.76,13.78,13.8,13.82,13.84,13.86,13.88,13.9,13.92,13.94,13.96,13.98,14,14.02,14.04,14.06,14.08,14.1,14.12,14.14,14.16,14.18,14.2,14.22,14.24,14.26,14.28,14.3,14.32,14.34,14.36,14.38,14.4,14.42,14.44,14.46,14.48,14.5,14.52,14.54,14.56,14.58,14.6,14.62,14.64,14.66,14.68,14.7,14.72,14.74,14.76,14.78,14.8,14.82,14.84,14.86,14.88,14.9,14.92,14.94,14.96,14.98,15,15.02,15.04,15.06,15.08,15.1,15.12,15.14,15.16,15.18,15.2,15.22,15.24,15.26,15.28,15.3,15.32,15.34,15.36,15.38,15.4,15.42,15.44,15.46,15.48,15.5,15.52,15.54,15.56,15.58,15.6,15.62,15.64,15.66,15.68,15.7,15.72,15.74,15.76,15.78,15.8,15.82,15.84,15.86,15.88,15.9,15.92,15.94,15.96,15.98,16,16.02,16.04,16.06,16.08,16.1,16.12,16.14,16.16,16.18,16.2,16.22,16.24,16.26,16.28,16.3,16.32,16.34,16.36,16.38,16.4,16.42,16.44,16.46,16.48,16.5,16.52,16.54,16.56,16.58,16.6,16.62,16.64,16.66,16.68,16.7,16.72,16.74,16.76,16.78,16.8,16.82,16.84,16.86,16.88,16.9,16.92,16.94,16.96,16.98,17,17.02,17.04,17.06,17.08,17.1,17.12,17.14,17.16,17.18,17.2,17.22,17.24,17.26,17.28,17.3,17.32,17.34,17.36,17.38,17.4,17.42,17.44,17.46,17.48,17.5,17.52,17.54,17.56,17.58,17.6,17.62,17.64,17.66,17.68,17.7,17.72,17.74,17.76,17.78,17.8,17.82,17.84,17.86,17.88,17.9,17.92,17.94,17.96,17.98,18,18.02,18.04,18.06,18.08,18.1,18.12,18.14,18.16,18.18,18.2,18.22,18.24,18.26,18.28,18.3,18.32,18.34,18.36,18.38,18.4,18.42,18.44,18.46,18.48,18.5,18.52,18.54,18.56,18.58,18.6,18.62,18.64,18.66,18.68,18.7,18.72,18.74,18.76,18.78,18.8,18.82,18.84,18.86,18.88,18.9,18.92,18.94,18.96,18.98,19,19.02,19.04,19.06,19.08,19.1,19.12,19.14,19.16,19.18,19.2,19.22,19.24,19.26,19.28,19.3,19.32,19.34,19.36,19.38,19.4,19.42,19.44,19.46,19.48,19.5,19.52,19.54,19.56,19.58,19.6,19.62,19.64,19.66,19.68,19.7,19.72,19.74,19.76,19.78,19.8,19.82,19.84,19.86,19.88,19.9,19.92,19.94,19.96,19.98,20
potential (V),0,1.014919048,2.026974368,3.036170102,4.042510363,5.045999237,6.046640778,7.044439013,8.03939794,9.031521529,10.02081372,11.00727844,11.99091956,12.97174095,13.94974644,14.92493983,15.89732492,16.86690545,17.83368515,18.79766773,19.75885687,20.71725621,21.67286939,22.62570001,23.57575164,24.52302786,25.46753218,26.40926811,27.34823914,28.28444873,29.21790032,30.14859732,31.07654313,32.0017411,32.9241946,33.84390695,34.76088145,35.67512138,36.58663,37.49541056,38.40146627,39.30480032,40.2054159,41.10331616,41.99850423,42.89098324,43.78075627,44.6678264,45.55219669,46.43387017,47.31284985,48.18913875,49.06273982,49.93365604,50.80189034,51.66744565,52.53032486,53.39053087,54.24806654,55.10293472,55.95513823,56.8046799,57.65156251,58.49578885,59.33736168,60.17628374,61.01255775,61.84618643,62.67717246,63.50551853,64.33122729,65.15430139,65.97474345,66.79255608,67.60774188,68.42030343,69.23024328,70.03756399,70.84226809,71.64435808,72.44383648,73.24070577,74.03496842,74.82662687,75.61568359,76.40214098,77.18600145,77.96726742,78.74594125,79.52202531,80.29552196,81.06643353,81.83476235,82.60051074,83.36368097,84.12427535,84.88229614,85.63774559,86.39062594,87.14093943,87.88868827,88.63387466,89.3765008,90.11656884,90.85408097,91.58903932,92.32144604,93.05130325,93.77861306,94.50337757,95.22559887,95.94527903,96.66242011,97.37702416,98.08909323,98.79862933,99.50563448,100.2101107,100.9120599,101.6114842,102.3083854,103.0027656,103.6946267,104.3839705,105.0707991,105.7551144,106.4369182,107.1162124,107.7929989,108.4672796,109.1390563,109.8083308,110.4751051,111.1393809,111.8011599,112.4604441,113.1172352,113.771535,114.4233453,115.0726677,115.7195041,116.3638562,117.0057257,117.6451144,118.2820239,118.9164559,119.5484121,120.1778943,120.804904,121.4294429,122.0515126,122.6711149,123.2882513,123.9029234,124.5151329,125.1248813,125.7321703,126.3370014,126.9393761,127.5392961,128.1367629,128.7317781,129.324343,129.9144594,130.5021287,131.0873524,131.670132,132.250469,132.8283648,133.403821,133.976839,134.5474203,135.1155662,135.6812783,136.2445579,136.8054065,137.3638254,137.9198162,138.4733801,139.0245186,139.573233,140.1195246,140.663395,141.2048453,141.743877,142.2804914,142.8146898,143.3464735,143.8758438,144.402802,144.9273495,145.4494875,145.9692173,146.4865401,147.0014572,147.5139699,148.0240795,148.531787,149.0370939,149.5400013,150.0405104,150.5386224,151.0343385,151.52766,152.018588,152.5071236,152.9932682,153.4770227,153.9583884,154.4373664,154.9139579,155.388164,155.8599858,156.3294245,156.7964811,157.2611567,157.7234525,158.1833695,158.6409089,159.0960717,159.5488589,159.9992717,160.4473111,160.8929781,161.3362738,161.7771992,162.2157553,162.6519432,163.0857639,163.5172183,163.9463075,164.3730326,164.7973943,165.2193939,165.6390321,166.05631,166.4712286,166.8837888,167.2939915,167.7018377,168.1073284,168.5104643,168.9112466,169.3096761,169.7057536,170.0994802,170.4908566,170.8798838,171.2665627,171.6508942,172.032879,172.4125182,172.7898124,173.1647627,173.5373698,173.9076346,174.2755579,174.6411405,175.0043833,175.3652871,175.7238527,176.0800808,176.4339724,176.7855281,177.1347487,177.4816351,177.8261881,178.1684083,178.5082965,178.8458536,179.1810802,179.5139771,179.844545,180.1727847,180.4986969,180.8222822,181.1435416,181.4624755,181.7790848,182.0933701,182.4053321,182.7149716,183.0222891,183.3272855,183.6299612,183.9303171,184.2283537,184.5240717,184.8174718,185.1085546,185.3973207,185.6837708,185.9679055,186.2497254,186.5292311,186.8064232,187.0813024,187.3538692,187.6241242,187.8920681,188.1577013,188.4210245,188.6820383,188.9407431,189.1971396,189.4512283,189.7030098,189.9524846,190.1996532,190.4445162,190.6870741,190.9273274,191.1652767,191.4009225,191.6342652,191.8653053,192.0940434,192.32048,192.5446155,192.7664505,192.9859853,193.2032205,193.4181565,193.6307938,193.8411328,194.0491741,194.2549179,194.4583649,194.6595153,194.8583697,195.0549285,195.249192,195.4411607,195.630835,195.8182154,196.0033021,196.1860957,196.3665964,196.5448047,196.720721,196.8943456,197.0656788,197.2347212,197.4014729,197.5659345,197.7281061,197.8879882,198.0455811,198.2008851,198.3539006,198.5046279,198.6530673,198.7992192,198.9430837,199.0846613,199.2239523,199.3609568,199.4956753,199.628108,199.7582552,199.8861171,200.0116941,200.1349864,200.2559942,200.3747178,200.4911575,200.6053136,200.7171861,200.8267755,200.9340819,201.0391055,201.1418466,201.2423054,201.3404821,201.436377,201.5299901,201.6213217,201.7103721,201.7971413,201.8816296,201.9638372,202.0437642,202.1214108,202.1967772,202.2698635,202.3406699,202.4091965,202.4754435,202.5394111,202.6010992,202.6605082,202.7176381,202.772489,202.8250611,202.8753545,202.9233692,202.9691054,203.0125632,203.0537427,203.092644,203.1292671,203.1636121,203.1956791,203.2254682,203.2529795,203.2782129,203.3011687,203.3218467,203.3402471,203.3563699,203.3702151,203.3817828,203.391073,203.3980857,203.402821,203.4052789,203.4054593,203.4033622,203.3989878,203.3923359,203.3834066,203.3721998,203.3587156,203.3429539,203.3249146,203.3045978,203.2820034,203.2571314,203.2299817,203.2005542,203.168849,203.1348659,203.0986049,203.060066,203.0192489,202.9761538,202.9307804,202.8831287,202.8331986,202.78099,202.7265028,202.6697369,202.6106921,202.5493684,202.4857657,202.4198838,202.3517225,202.2812818,202.2085615,202.1335614,202.0562815,201.9767215,201.8948813,201.8107608,201.7243596,201.6356778,201.5447151,201.4514713,201.3559463,201.2581398,201.1580516,201.0556816,200.9510295,200.8440951,200.7348783,200.6233787,200.5095962,200.3935305,200.2751814,200.1545487,200.0316321,199.9064313,199.7789461,199.6491763,199.5171215,199.3827816,199.2461562,199.107245,198.9660478,198.8225643,198.6767941,198.5287371,198.3783928,198.225761,198.0708414,197.9136336,197.7541373,197.5923522,197.4282779,197.2619142,197.0932607,196.922317,196.7490827,196.5735576,196.3957412,196.2156332,196.0332333,195.8485409,195.6615558,195.4722776,195.2807059,195.0868402,194.8906802,194.6922254,194.4914755,194.2884301,194.0830886,193.8754507,193.665516,193.453284,193.2387542,193.0219263,192.8027997,192.581374,192.3576488,192.1316235,191.9032977,191.672671,191.4397427,191.2045125,190.9669799,190.7271443,190.4850053,190.2405622,189.9938147,189.7447622,189.4934042,189.2397401,188.9837693,188.7254915,188.4649059,188.2020121,187.9368095,187.6692975,187.3994756,187.1273432,186.8528997,186.5761445,186.297077,186.0156967,185.7320029,185.445995,185.1576725,184.8670346,184.5740808,184.2788105,183.981223,183.6813176,183.3790938,183.0745508,182.767688,182.4585048,182.1470005,181.8331744,181.5170258,181.198554,180.8777585,180.5546383,180.229193,179.9014216,179.5713236,179.2388983,178.9041448,178.5670624,178.2276505,177.8859083,177.541835,177.1954299,176.8466922,176.4956211,176.1422159,175.7864758,175.4284001,175.0679878,174.7052383,174.3401507,173.9727242,173.6029581,173.2308514,172.8564033,172.4796131,172.1004799,171.7190029,171.3351811,170.9490137,170.5605,170.1696389,169.7764296,169.3808713,168.9829631,168.582704,168.1800932,167.7751297,167.3678127,166.9581411,166.5461142,166.1317309,165.7149904,165.2958916,164.8744337,164.4506156,164.0244364,163.5958951,163.1649907,162.7317224,162.296089,161.8580895,161.417723,160.9749885,160.5298849,160.0824112,159.6325664,159.1803494,158.7257592,158.2687947,157.8094549,157.3477386,156.883645,156.4171727,155.9483208,155.4770882,155.0034737,154.5274763,154.0490948,153.5683282,153.0851752,152.5996347,152.1117056,151.6213868,151.128677,150.6335752,150.1360801,149.6361905,149.1339053,148.6292232,148.1221431,147.6126638,147.1007839,146.5865024,146.0698179,145.5507292,145.0292351,144.5053343,143.9790255,143.4503075,142.9191789,142.3856386,141.8496851,141.3113172,140.7705336,140.2273329,139.6817138,139.1336749,138.583215,138.0303327,137.4750266,136.9172953,136.3571374,135.7945516,135.2295364,134.6620906,134.0922125,133.5199009,132.9451542,132.3679711,131.7883501,131.2062897,130.6217885,130.034845,129.4454577,128.8536251,128.2593457,127.662618,127.0634405,126.4618117,125.8577299,125.2511938,124.6422016,124.0307519,123.416843,122.8004734,122.1816415,121.5603457,120.9365843,120.3103558,119.6816585,119.0504907,118.4168509,117.7807373,117.1421482,116.5010821,115.8575372,115.2115118,114.5630041,113.9120125,113.2585353,112.6025706,111.9441168,111.283172,110.6197345,109.9538026,109.2853743,108.614448,107.9410217,107.2650937,106.5866621,105.9057251,105.2222808,104.5363274,103.8478629,103.1568855,102.4633932,101.7673842,101.0688564,100.3678081,99.66423717,98.95814171,98.24951973,97.53836925,96.82468827,96.10847479,95.38972678,94.6684422,93.94461901,93.21825516,92.48934857,91.75789716,91.02389884,90.28735149,89.548253,88.80660123,88.06239404,87.31562927,86.56630475,85.81441829,85.05996769,84.30295075,83.54336525,82.78120893,82.01647955,81.24917486,80.47929256,79.70683037,78.93178597,78.15415706,77.3739413,76.59113633,75.8057398,75.01774933,74.22716253,73.43397699,72.63819029,71.83980001,71.03880367,70.23519883,69.42898301,68.62015369,67.80870839,66.99464457,66.17795968,65.35865118,64.53671648,63.71215301,62.88495814,62.05512928,61.22266377,60.38755896,59.54981219,58.70942076,57.86638197,57.02069311,56.17235143,55.32135419,54.4676986,53.61138188,52.75240122,51.89075381,51.02643679,50.1594473,49.28978247,48.4174394,47.54241518,46.66470687,45.78431152,44.90122616,44.0154478,43.12697342,42.23580001,41.3419245,40.44534385,39.54605494,38.64405469,37.73933996,36.8319076,35.92175444,35.0088773,34.09327297,33.1749382,32.25386976,31.33006437,30.40351872,29.47422951,28.5421934,27.60740702,26.66986698,25.7295699,24.78651232,23.84069081,22.89210189,21.94074205,20.98660778,20.02969553,19.07000174,18.1075228,17.14225509,16.17419498,15.2033388,14.22968284,13.25322341,12.27395673,11.29187906,10.30698659,9.319275495,8.32874193,7.335382016,6.339191851,5.340167502,4.338305012,3.333600393,2.32604963,1.315648679,0.302393468,-0.713720104,-1.732696169,-2.754538887,-3.779252449,-4.806841075,-5.837309018,-6.870660559,-7.906900013,-8.946031724,-9.988060071,-11.03298946,-12.08082434,-13.13156918,-14.18522848,-15.2418068,-16.30130871,-17.36373881,-18.42910176,-19.49740222,-20.56864493,-21.64283462,-22.71997609,-23.80007416,-24.88313369,-25.96915958,-27.05815677,-28.15013023,-29.24508498,-30.34302607,-31.44395859,-32.54788768,-33.65481851,-34.76475629,-35.87770628,-36.99367378,-38.11266414,-39.23468272,-40.35973496,-41.48782634,-42.61896237,-43.7531486,-44.89039066,-46.03069418,-47.17406487,-48.32050849,-49.47003082,-50.6226377,-51.77833504,-52.93712877,-54.0990249,-55.26402945,-56.43214854,-57.60338831,-58.77775497,-59.95525476,-61.135894,-62.31967906,-63.50661636,-64.69671238,-65.88997365,-67.08640677,-68.28601839,-69.48881523,-70.69480406,-71.90399172,-73.11638511,-74.33199118,-75.55081697,-76.77286956,-77.99815611,-79.22668385,-80.45846007,-81.69349213,-82.93178746,-84.17335356,-85.418198,-86.66632844,-87.9177526,-89.17247826,-90.43051331,-91.6918657,-92.95654344,-94.22455466,-95.49590754,-96.77061036,-98.04867147,-99.33009931,-100.6149024,-101.9030894,-103.194669,-104.4896499,-105.7880411,-107.0898516,-108.3950904,-109.7037667,-111.0158898,-112.331469,-113.6505139,-114.9730339,-116.2990389,-117.6285385,-118.9615427,-120.2980615,-121.638105,-122.9816834,-124.3288072,-125.6794867,-127.0337326,-128.3915557,-129.7529666,-131.1179765,-132.4865965,-133.8588377,-135.2347115,-136.6142295,-137.9974033,-139.3842448,-140.7747657,-142.1689784,-143.5668949,-144.9685277,-146.3738894,-147.7829927,-149.1958504,-150.6124757,-152.0328818,-153.457082,-154.8850899,-156.3169194,-157.7525844,-159.1920991,-160.6354777,-162.0827348,-163.5338853,-164.988944,-166.4479261,-167.9108471,-169.3777225,-170.8485682,-172.3234003,-173.8022352,-175.2850894,-176.7719797,-178.2629233,-179.7579375,-181.2570401,-182.760249,-184.2675825,-185.7790594,-187.2946986,-188.81452,-190.3385437,-191.8667911,-193.3992847,-194.936049,-196.4771118,-198.0225056,-199.5722713,-201.1264632,-202.6851577,-204.248469,-205.8165741,-207.3897563,-208.9684787,-210.5535091,-212.1461343,-213.7485264,-215.3643746,-216.9999838
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
